1,0,0,1,1,8,0,1560,0,1191,5518
1,0,0,1,1,8,0,-494648,0,772,5530
1,0,0,1,1,8,0,-1560,0,1151,5507
1,0,0,1,1,8,0,493088,0,956,5570
1,0,0,1,1,8,0,-494648,0,1187,5695
1,0,0,1,1,8,0,491528,0,879,5350
1,0,0,1,1,8,0,172424,0,1067,5505
1,0,0,1,1,8,0,-173984,0,1144,5274
1,0,0,1,1,8,0,3120,0,1058,5330
1,0,0,1,1,8,0,172424,0,1113,5265
1,0,0,1,1,8,0,-435688,0,813,5491
1,0,0,1,1,8,0,-223576,0,1108,5020
1,0,0,1,1,8,0,167744,0,851,5189
1,0,0,1,1,8,0,-169304,0,1106,5079
1,0,0,1,1,8,0,491528,0,892,5143
1,0,0,1,1,8,0,1560,0,1028,5077
1,0,0,1,1,8,0,-494648,0,923,5236
1,0,0,1,1,8,0,-1560,0,931,4933
1,0,0,1,1,8,0,493088,0,978,5095
1,0,0,1,1,8,0,-494648,0,817,4866
1,0,0,1,1,8,0,491528,0,1027,5074
1,0,0,1,1,8,0,172424,0,974,5001
1,0,0,1,1,8,0,-173984,0,970,4729
1,0,0,1,1,8,0,3120,0,1131,5139
1,0,0,1,1,8,0,172424,0,1000,4887
1,0,0,1,1,8,0,-435688,0,1393,5314
1,0,0,1,1,8,0,-223576,0,878,4924
1,0,0,1,1,8,0,167744,0,1326,5337
1,0,0,1,1,8,0,-1560,0,999999,-32
1,0,0,1,1,8,0,491528,0,1321,5330
1,0,0,1,1,8,0,1560,0,720,5048
1,0,0,1,1,8,0,-494648,0,1351,5313
1,0,0,1,1,8,0,-1560,0,697,5116
1,0,0,1,1,8,0,493088,0,1177,5245
1,0,0,1,1,8,0,-494648,0,668,5119
1,0,0,1,1,8,0,491528,0,1136,5211
1,0,0,1,1,8,0,172424,0,730,5001
1,0,0,1,1,8,0,-173984,0,1105,5246
1,0,0,1,1,8,0,3120,0,760,4842
1,0,0,1,1,8,0,172424,0,1126,5126
1,0,0,1,1,8,0,-435688,0,790,4629
1,0,0,1,1,8,0,-223576,0,1146,5133
1,0,0,1,1,8,0,-1560,0,822,4633
1,0,0,1,1,8,0,169304,0,999999,-44
1,0,0,1,1,8,0,322224,0,736,4517
1,0,0,1,1,8,0,-496208,0,647,4470
1,0,0,1,1,8,0,1560,0,1323,5240
1,0,0,1,1,8,0,1560,0,1276,5120
1,0,0,1,1,8,0,491528,0,655,4592
1,0,0,1,1,8,0,-494648,0,999999,-53
1,0,0,1,1,8,0,491528,0,682,4654
1,0,0,1,1,8,0,172424,0,1190,5035
1,0,0,1,1,8,0,-173984,0,619,4602
1,0,0,1,1,8,0,3120,0,1116,4982
1,0,0,1,1,8,0,172424,0,772,4676
1,0,0,1,1,8,0,-435688,0,1130,4934
1,0,0,1,1,8,0,-223576,0,745,4591
1,0,0,1,1,8,0,-1560,0,1168,5031
1,0,0,1,1,8,0,-1560,0,999999,-46
1,0,0,1,1,8,0,322224,0,1209,5065
1,0,0,1,1,8,0,-494648,0,663,4511
1,0,0,1,1,8,0,496208,0,1133,4893
1,0,0,1,1,8,0,-494648,0,718,4521
1,0,0,1,1,8,0,491528,0,1042,4914
1,0,0,1,1,8,0,-494648,0,752,4490
1,0,0,1,1,8,0,491528,0,1026,4882
1,0,0,1,1,8,0,172424,0,869,4586
1,0,0,1,1,8,0,-173984,0,1018,4905
1,0,0,1,1,8,0,3120,0,857,4621
1,0,0,1,1,8,0,172424,0,898,4719
1,0,0,1,1,8,0,-435688,0,840,4615
1,0,0,1,1,8,0,-223576,0,850,4734
1,0,0,1,1,8,0,-1560,0,846,4341
1,0,0,1,1,8,0,169304,0,902,4681
1,0,0,1,1,8,0,322224,0,886,4394
1,0,0,1,1,8,0,-494648,0,999999,-44
1,0,0,1,1,8,0,496208,0,893,4476
1,0,0,1,1,8,0,-494648,0,980,4679
1,0,0,1,1,8,0,491528,0,904,4542
1,0,0,1,1,8,0,-494648,0,922,4649
1,0,0,1,1,8,0,491528,0,873,4519
1,0,0,1,1,8,0,172424,0,959,4695
1,0,0,1,1,8,0,-173984,0,901,4526
1,0,0,1,1,8,0,3120,0,994,4646
1,0,0,1,1,8,0,172424,0,786,4570
1,0,0,1,1,8,0,-435688,0,997,4625
1,0,0,1,1,8,0,-223576,0,737,4497
1,0,0,1,1,8,0,-1560,0,1005,4733
1,0,0,1,1,8,0,169304,0,769,4543
